movement_id,operation_id,timestamp,week_id,movement_type,from_location,to_location,source_stock_id,target_stock_id,sabor,cantidad_latas,peso_bruto_kg,tara_kg,peso_neto_kg,tara_final_kg,residuo_final_kg,notes
MOV-000383,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000028,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000384,INGRESO-CAMARA-PRODUCTO-000032,2026-08-18T18:36:47.190918-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000029,,1,,,,,,product_code=PROD-PAL-000006; categoria=PALITOS; producto=PALITO_AMERICANA_CREMA_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000385,INGRESO-CAMARA-PRODUCTO-000033,2026-08-18T18:37:03.028776-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000030,,1,,,,,,product_code=PROD-PAL-000004; categoria=PALITOS; producto=PALITO_NARANJA_AGUA_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000386,INGRESO-CAMARA-PRODUCTO-000033,2026-08-18T18:37:03.028776-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000031,,1,,,,,,product_code=PROD-PAL-000004; categoria=PALITOS; producto=PALITO_NARANJA_AGUA_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000387,INGRESO-CAMARA-PRODUCTO-000034,2026-08-18T18:39:32.258409-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-ESP-000001,,1,,,,,,product_code=PROD-ESP-000003; categoria=LINEAS_ESPECIALES; producto=YOG_MANGO_MARACUYA; packaging_mode=CAJA_UNIDADES; unidad_fisica=caja; total_unidades=12; subcategoria=YOGURES_HELADOS; cantidad_cajas=1; unidades_por_caja=12; total_cajas=1; 
MOV-000388,INGRESO-CAMARA-PRODUCTO-000035,2026-08-18T18:53:21.177197-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FRZ-000001,,1,,,,,,product_code=PROD-FRZ-000006; categoria=FRIZZIO; producto=MINI_FRIZZIO; packaging_mode=CAJA_UNIDADES; unidad_fisica=caja; total_unidades=20; subcategoria=PIZZAS; cantidad_cajas=1; unidades_por_caja=20; total_cajas=1; 
MOV-000389,INGRESO-CAMARA-PRODUCTO-000036,2026-08-18T18:53:44.729690-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FRZ-000002,,1,,,,,,product_code=PROD-FRZ-000005; categoria=FRIZZIO; producto=BASTONCITOS_MOZZARELLA; packaging_mode=CAJA_UNIDADES; unidad_fisica=caja; total_unidades=16; subcategoria=BASTONCITOS_MOZZARELLA; cantidad_cajas=1; unidades_por_caja=16; total_cajas=1; 
MOV-000390,INGRESO-CAMARA-PRODUCTO-000037,2026-08-18T18:54:38.763901-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FRZ-000003,,1,,,,,,product_code=PROD-FRZ-000001; categoria=FRIZZIO; producto=PIZZA_MOZZARELLA; packaging_mode=CAJA_UNIDADES; unidad_fisica=caja; total_unidades=12; subcategoria=PIZZAS; cantidad_cajas=1; unidades_por_caja=12; total_cajas=1; 
MOV-000391,INGRESO-CAMARA-PRODUCTO-000038,2026-08-18T18:54:54.228469-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FRZ-000004,,1,,,,,,product_code=PROD-FRZ-000003; categoria=FRIZZIO; producto=PIZZA_JAMON; packaging_mode=CAJA_UNIDADES; unidad_fisica=caja; total_unidades=11; subcategoria=PIZZAS; cantidad_cajas=1; unidades_por_caja=11; total_cajas=1; 
MOV-000392,INGRESO-CAMARA-PRODUCTO-000038,2026-08-18T18:54:54.228469-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FRZ-000005,,1,,,,,,product_code=PROD-FRZ-000003; categoria=FRIZZIO; producto=PIZZA_JAMON; packaging_mode=CAJA_UNIDADES; unidad_fisica=caja; total_unidades=11; subcategoria=PIZZAS; cantidad_cajas=1; unidades_por_caja=11; total_cajas=1; 
MOV-000393,INGRESO-CAMARA-PRODUCTO-000039,2026-08-18T18:55:08.087212-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FRZ-000006,,1,,,,,,product_code=PROD-FRZ-000002; categoria=FRIZZIO; producto=PIZZA_INTEGRAL; packaging_mode=CAJA_UNIDADES; unidad_fisica=caja; total_unidades=12; subcategoria=PIZZAS; cantidad_cajas=1; unidades_por_caja=12; total_cajas=1; 
MOV-000394,INGRESO-CAMARA-PRODUCTO-000040,2026-08-18T19:00:13.593235-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FRZ-000007,,1,,,,,,product_code=PROD-FRZ-000007; categoria=FRIZZIO; producto=PIZZA_CASERA; packaging_mode=CAJA_UNIDADES; unidad_fisica=caja; total_unidades=8; subcategoria=PIZZAS; cantidad_cajas=1; unidades_por_caja=8; total_cajas=1; 
MOV-000395,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000029,SAL-000029,MARACUYA_AL_AGUA,1,5.8,0.38,5.42,,,Corrección cierre semanal. old_sabor=A; new_sabor=MARACUYA_AL_AGUA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000396,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000054,SAL-000054,MANGO_AL_AGUA,1,7.2,0.38,6.82,,,Corrección cierre semanal. old_sabor=AA; new_sabor=MANGO_AL_AGUA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000397,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000030,SAL-000030,LIMON_AL_AGUA,1,4.52,0.38,4.14,,,Corrección cierre semanal. old_sabor=B; new_sabor=LIMON_AL_AGUA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000398,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000055,SAL-000055,FRUTOS_ROJOS_AL_AGUA,1,6.85,0.38,6.47,,,Corrección cierre semanal. old_sabor=BB; new_sabor=FRUTOS_ROJOS_AL_AGUA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000399,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000031,SAL-000031,FRUTILLA_AL_AGUA,1,7.95,0.38,7.57,,,Corrección cierre semanal. old_sabor=C; new_sabor=FRUTILLA_AL_AGUA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000400,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000056,SAL-000056,DURAZNO_A_LA_CREMA,1,4.075,0.38,3.695,,,Corrección cierre semanal. old_sabor=CC; new_sabor=DURAZNO_A_LA_CREMA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000401,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000032,SAL-000032,FRUTILLA_A_LA_CREMA,1,6.575,0.38,6.195,,,Corrección cierre semanal. old_sabor=D; new_sabor=FRUTILLA_A_LA_CREMA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000402,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000057,SAL-000057,BANANA,1,6.27,0.38,5.89,,,Corrección cierre semanal. old_sabor=DD; new_sabor=BANANA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000403,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000033,SAL-000033,TRAMONTANA,1,3.1,0.38,2.72,,,Corrección cierre semanal. old_sabor=E; new_sabor=TRAMONTANA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000404,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000058,SAL-000058,GRANIZADO,1,6.91,0.38,6.53,,,Corrección cierre semanal. old_sabor=EE; new_sabor=GRANIZADO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000405,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000034,SAL-000034,CREMA_COOKIE,1,6.095,0.38,5.715,,,Corrección cierre semanal. old_sabor=F; new_sabor=CREMA_COOKIE; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000406,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000035,SAL-000035,AMERICANA,1,5.93,0.38,5.55,,,Corrección cierre semanal. old_sabor=G; new_sabor=AMERICANA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000407,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000036,SAL-000036,DULCE_DE_LECHE_BROWNIE,1,3.94,0.38,3.56,,,Corrección cierre semanal. old_sabor=H; new_sabor=DULCE_DE_LECHE_BROWNIE; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000408,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000059,SAL-000059,MASCARPONE,1,0.66,0.38,0.28,,,Corrección cierre semanal. old_sabor=HH; new_sabor=MASCARPONE; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000409,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000037,SAL-000037,SUPER_DULCE_DE_LECHE,1,5.29,0.38,4.91,,,Corrección cierre semanal. old_sabor=I; new_sabor=SUPER_DULCE_DE_LECHE; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000410,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000060,SAL-000060,DULCE_DE_LECHE_CON_NUEZ,1,6.375,0.38,5.995,,,Corrección cierre semanal. old_sabor=II; new_sabor=DULCE_DE_LECHE_CON_NUEZ; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000411,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000038,SAL-000038,DULCE_DE_LECHE_GRANIZADO,1,7.33,0.38,6.95,,,Corrección cierre semanal. old_sabor=J; new_sabor=DULCE_DE_LECHE_GRANIZADO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000412,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000061,SAL-000061,DULCE_DE_LECHE,1,6.925,0.38,6.545,,,Corrección cierre semanal. old_sabor=JJ; new_sabor=DULCE_DE_LECHE; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000413,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000039,SAL-000039,MENTA_GRANIZADO,1,7.385,0.38,7.005,,,Corrección cierre semanal. old_sabor=K; new_sabor=MENTA_GRANIZADO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000414,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000062,SAL-000062,CEREZA,1,3.275,0.38,2.895,,,Corrección cierre semanal. old_sabor=KK; new_sabor=CEREZA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000415,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000040,SAL-000040,SUPER_GRIDITO,1,8.16,0.38,7.78,,,Corrección cierre semanal. old_sabor=L; new_sabor=SUPER_GRIDITO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000416,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000063,SAL-000063,TIRAMISU,1,3.9,0.38,3.52,,,Corrección cierre semanal. old_sabor=LL; new_sabor=TIRAMISU; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000417,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000041,SAL-000041,CREMA_RUSA,1,8.13,0.38,7.75,,,Corrección cierre semanal. old_sabor=M; new_sabor=CREMA_RUSA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000418,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000064,SAL-000064,GRIDO_MARROC,1,8.3,0.38,7.92,,,Corrección cierre semanal. old_sabor=MM; new_sabor=GRIDO_MARROC; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000419,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000042,SAL-000042,CHOCOLATE_BLANCO,1,8.105,0.38,7.725,,,Corrección cierre semanal. old_sabor=N; new_sabor=CHOCOLATE_BLANCO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000420,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000043,SAL-000043,CHOCOLATE_CON_ALMENDRAS,1,3.2,0.38,2.82,,,Corrección cierre semanal. old_sabor=O; new_sabor=CHOCOLATE_CON_ALMENDRAS; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000421,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000044,SAL-000044,CHOCOLATE,1,0.93,0.38,0.55,,,Corrección cierre semanal. old_sabor=P; new_sabor=CHOCOLATE; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000422,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000045,SAL-000045,CHOCOLATE_SUIZO,1,6.9,0.38,6.52,,,Corrección cierre semanal. old_sabor=Q; new_sabor=CHOCOLATE_SUIZO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000423,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000046,SAL-000046,CHOCOLATE_MANI_CRUNCH,1,6.83,0.38,6.45,,,Corrección cierre semanal. old_sabor=R; new_sabor=CHOCOLATE_MANI_CRUNCH; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000424,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000047,SAL-000047,QUINOTO,1,1.84,0.38,1.46,,,Corrección cierre semanal. old_sabor=S; new_sabor=QUINOTO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000425,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000048,SAL-000048,ANANA,1,6.605,0.38,6.225,,,Corrección cierre semanal. old_sabor=T; new_sabor=ANANA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000426,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000049,SAL-000049,CHOCOLATE_BLANCO_OREO,1,3.92,0.38,3.54,,,Corrección cierre semanal. old_sabor=U; new_sabor=CHOCOLATE_BLANCO_OREO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000427,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000050,SAL-000050,CAPUCCINO_GRANIZADO,1,3.495,0.38,3.115,,,Corrección cierre semanal. old_sabor=V; new_sabor=CAPUCCINO_GRANIZADO; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000428,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000051,SAL-000051,CHOCOLATE_DUBAI,1,2.095,0.38,1.715,,,Corrección cierre semanal. old_sabor=W; new_sabor=CHOCOLATE_DUBAI; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000429,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000052,SAL-000052,FLAN,1,3.625,0.38,3.245,,,Corrección cierre semanal. old_sabor=Y; new_sabor=FLAN; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000430,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000053,SAL-000053,VAINILLA,1,8.69,0.38,8.31,,,Corrección cierre semanal. old_sabor=Z; new_sabor=VAINILLA; old_estado=ABIERTA; new_estado=ABIERTA
MOV-000431,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000023,SAL-000023,NARANJA_AL_AGUA,1,6.63,0.38,6.25,,,Corrección cierre semanal. old_sabor=AMERICANA; new_sabor=NARANJA_AL_AGUA; old_estado=CERRADA; new_estado=ABIERTA
MOV-000432,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000002,SAL-000002,SELECCION_ARGENTINA,1,2.35,0.38,1.97,,,Corrección cierre semanal. old_sabor=ANANA; new_sabor=SELECCION_ARGENTINA; old_estado=CERRADA; new_estado=ABIERTA
MOV-000433,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000026,SAL-000026,SAMBAYON,1,1.84,0.38,1.46,,,Corrección cierre semanal. old_sabor=BANANA; new_sabor=SAMBAYON; old_estado=CERRADA; new_estado=ABIERTA
MOV-000434,AJUSTE-CIERRE-SALON-000001,2026-08-19T00:47:54.536713-03:00,WEEK-000001,AJUSTE_INVENTARIO_SALON_CORRECCION,SALON,SALON,SAL-000014,SAL-000014,CAPUCCINO_GRANIZADO,1,7.71,0.38,7.33,,,Corrección cierre semanal. old_sabor=CEREZA; new_sabor=CAPUCCINO_GRANIZADO; old_estado=CERRADA; new_estado=CERRADA
MOV-000435,RECAMBIO-000001,2026-08-19T00:52:40.090409-03:00,WEEK-000002,LATA_AGOTADA,SALON,FUERA_STOCK,SAL-000059,,MASCARPONE,1,0.335,0.335,0.0,0.335,0.0,
MOV-000435,RECAMBIO-000001,2026-08-19T00:52:40.090409-03:00,WEEK-000002,LATA_ABIERTA,SALON,SALON,SAL-000020,SAL-000020,MASCARPONE,1,7.775,0.38,7.395,,,
MOV-000435,RECAMBIO-000001,2026-08-19T00:52:40.090409-03:00,WEEK-000002,CAMARA_A_SALON,CAMARA,SALON,CAM-MAS-000001,SAL-000065,MASCARPONE,1,7.88,0.38,7.5,,,
MOV-000435,RECAMBIO-000001,2026-08-19T00:52:40.090409-03:00,WEEK-000002,CAMBIO_SABOR,SALON,SALON,SAL-000059,SAL-000020,MASCARPONE,1,7.775,0.38,7.395,,,
MOV-000436,RECAMBIO-000002,2026-08-19T00:54:50.339120-03:00,WEEK-000002,LATA_AGOTADA,SALON,FUERA_STOCK,SAL-000044,,CHOCOLATE,1,0.36,0.36,0.0,0.36,0.0,
MOV-000436,RECAMBIO-000002,2026-08-19T00:54:50.339120-03:00,WEEK-000002,LATA_ABIERTA,SALON,SALON,SAL-000006,SAL-000006,CHOCOLATE,1,8.155,0.38,7.775,,,
MOV-000436,RECAMBIO-000002,2026-08-19T00:54:50.339120-03:00,WEEK-000002,CAMARA_A_SALON,CAMARA,SALON,CAM-CHO-000001,SAL-000066,CHOCOLATE,1,8.15,0.38,7.77,,,
MOV-000436,RECAMBIO-000002,2026-08-19T00:54:50.339120-03:00,WEEK-000002,CAMBIO_SABOR,SALON,SALON,SAL-000044,SAL-000006,CHOCOLATE,1,8.155,0.38,7.775,,,
MOV-000437,RECAMBIO-000003,2026-08-23T14:03:27.877904-03:00,WEEK-000002,LATA_AGOTADA,SALON,FUERA_STOCK,SAL-000051,,CHOCOLATE_DUBAI,1,0.345,0.345,0.0,0.345,0.0,
MOV-000437,RECAMBIO-000003,2026-08-23T14:03:27.877904-03:00,WEEK-000002,LATA_ABIERTA,SALON,SALON,SAL-000067,SAL-000067,CHOCOLATE_DUBAI,1,7.94,0.38,7.56,,,
MOV-000437,RECAMBIO-000003,2026-08-23T14:03:27.877904-03:00,WEEK-000002,CAMARA_A_SALON,CAMARA,SALON,CAM-DUB-000001,SAL-000071,CHOCOLATE_DUBAI,1,8.165,0.38,7.785,,,
MOV-000437,RECAMBIO-000003,2026-08-23T14:03:27.877904-03:00,WEEK-000002,CAMBIO_SABOR,SALON,SALON,SAL-000051,SAL-000067,CHOCOLATE_DUBAI,1,7.94,0.38,7.56,,,
MOV-000438,RECAMBIO-000004,2026-08-23T14:08:22.423520-03:00,WEEK-000002,LATA_AGOTADA,SALON,FUERA_STOCK,SAL-000052,,FLAN,1,0.315,0.315,0.0,0.315,0.0,
MOV-000438,RECAMBIO-000004,2026-08-23T14:08:22.423520-03:00,WEEK-000002,CAMARA_A_SALON,CAMARA,SALON,CAM-FLN-000001,SAL-000072,FLAN,1,7.945,0.38,7.565,,,
MOV-000438,RECAMBIO-000004,2026-08-23T14:08:22.423520-03:00,WEEK-000002,LATA_ABIERTA,SALON,SALON,SAL-000072,SAL-000072,FLAN,1,7.945,0.38,7.565,,,
MOV-000438,RECAMBIO-000004,2026-08-23T14:08:22.423520-03:00,WEEK-000002,CAMBIO_SABOR,SALON,SALON,SAL-000052,SAL-000072,FLAN,1,7.945,0.38,7.565,,,
MOV-000439,RECAMBIO-000005,2026-08-23T14:13:52.505637-03:00,WEEK-000002,LATA_AGOTADA,SALON,FUERA_STOCK,SAL-000049,,CHOCOLATE_BLANCO_OREO,1,0.465,0.465,0.0,0.465,0.085,
MOV-000439,RECAMBIO-000005,2026-08-23T14:13:52.505637-03:00,WEEK-000002,LATA_ABIERTA,SALON,SALON,SAL-000015,SAL-000015,CHOCOLATE_BLANCO_OREO,1,7.95,0.38,7.57,,,
MOV-000439,RECAMBIO-000005,2026-08-23T14:13:52.505637-03:00,WEEK-000002,CAMARA_A_SALON,CAMARA,SALON,CAM-CBO-000001,SAL-000073,CHOCOLATE_BLANCO_OREO,1,8.08,0.38,7.7,,,
MOV-000439,RECAMBIO-000005,2026-08-23T14:13:52.505637-03:00,WEEK-000002,CAMBIO_SABOR,SALON,SALON,SAL-000049,SAL-000015,CHOCOLATE_BLANCO_OREO,1,7.95,0.38,7.57,,,
MOV-000440,RECAMBIO-000006,2026-08-23T14:17:29.527810-03:00,WEEK-000002,LATA_AGOTADA,SALON,FUERA_STOCK,SAL-000043,,CHOCOLATE_CON_ALMENDRAS,1,0.38,0.38,0.0,0.38,0.0,
MOV-000440,RECAMBIO-000006,2026-08-23T14:17:29.527810-03:00,WEEK-000002,LATA_ABIERTA,SALON,SALON,SAL-000008,SAL-000008,CHOCOLATE_CON_ALMENDRAS,1,8.045,0.38,7.665,,,
MOV-000440,RECAMBIO-000006,2026-08-23T14:17:29.527810-03:00,WEEK-000002,CAMARA_A_SALON,CAMARA,SALON,CAM-ALM-000001,SAL-000074,CHOCOLATE_CON_ALMENDRAS,1,7.86,0.38,7.48,,,
MOV-000440,RECAMBIO-000006,2026-08-23T14:17:29.527810-03:00,WEEK-000002,CAMBIO_SABOR,SALON,SALON,SAL-000043,SAL-000008,CHOCOLATE_CON_ALMENDRAS,1,8.045,0.38,7.665,,,
MOV-000441,RECAMBIO-000007,2026-08-23T14:22:05.041607-03:00,WEEK-000002,LATA_AGOTADA,SALON,FUERA_STOCK,SAL-000047,,QUINOTO,1,0.48,0.48,0.0,0.48,0.1,
MOV-000441,RECAMBIO-000007,2026-08-23T14:22:05.041607-03:00,WEEK-000002,LATA_ABIERTA,SALON,SALON,SAL-000004,SAL-000004,QUINOTO,1,8.05,0.38,7.67,,,
MOV-000441,RECAMBIO-000007,2026-08-23T14:22:05.041607-03:00,WEEK-000002,CAMARA_A_SALON,CAMARA,SALON,CAM-QUI-000001,SAL-000075,QUINOTO,1,7.78,0.38,7.4,,,
MOV-000441,RECAMBIO-000007,2026-08-23T14:22:05.041607-03:00,WEEK-000002,CAMBIO_SABOR,SALON,SALON,SAL-000047,SAL-000004,QUINOTO,1,8.05,0.38,7.67,,,
